Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
42413,30,655,655,42413,215,215,42413
42555,37,655,655,42555,216,216,42555
42400,37,656,656,42400,216,216,42400
42237,40,655,655,42237,216,216,42237
41818,48,655,655,41818,215,215,41818
41798,41,657,657,41798,216,216,41798
41920,31,654,654,41920,216,216,41920
41804,30,657,657,41804,216,216,41804
41848,44,657,657,41848,215,215,41848
42427,35,655,655,42427,216,216,42427
100001,0,653,0,100001,212,1,100001
42799,32,655,655,42799,215,215,42799
41923,29,654,654,41923,215,215,41923
41993,30,655,655,41993,213,213,41993
42192,42,654,654,42192,216,216,42192
41990,61,650,650,41990,215,215,41990
42178,45,657,657,42178,215,215,42178
42271,36,654,654,42271,216,216,42271
42245,36,652,652,42245,215,215,42245
44451,54,656,656,44451,216,216,44451
42164,41,655,655,42164,216,216,42164
42846,37,655,655,42846,216,216,42846
41847,39,657,657,41847,216,216,41847
42033,29,655,655,42033,215,215,42033
100001,0,651,2,100001,215,0,100001
42218,55,656,656,42218,216,216,42218
41978,28,654,654,41978,214,214,41978
42295,45,656,656,42295,216,216,42295
42028,28,655,655,42028,214,214,42028
41828,48,655,655,41828,216,216,41828
