Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,18,6400,185,0,1600,45,0
100000,19,6400,127,0,1600,32,0
100000,15,6400,114,0,1600,26,0
100000,33,6400,154,0,1600,48,0
100000,56,6400,165,0,1600,47,0
100000,46,6400,163,0,1600,44,0
100000,57,6400,102,0,1600,23,0
100000,58,6400,141,0,1600,37,0
100000,14,6400,166,0,1600,44,0
100000,38,6400,179,0,1600,45,0
100000,86,6400,140,0,1600,43,0
100000,28,6400,394,0,1600,100,0
100000,24,6400,256,0,1600,85,0
100000,31,6400,127,0,1600,37,0
100000,39,6400,116,0,1600,30,0
100000,10,6400,188,0,1600,45,0
100000,24,6400,146,0,1600,44,0
100000,25,6400,129,0,1600,37,0
100000,15,6400,362,0,1600,85,0
100000,28,6400,171,0,1600,37,0
100000,30,6400,174,0,1600,64,0
100000,7,6400,275,0,1600,66,0
100000,12,6400,143,0,1600,36,0
100000,31,6400,121,0,1600,46,0
100000,12,6400,144,0,1600,43,0
100000,19,6400,186,0,1600,44,0
100000,34,6400,262,0,1600,55,0
100000,16,6400,199,0,1600,42,0
100000,28,6400,261,0,1600,63,0
100000,28,6400,168,0,1600,48,0
