Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
84585,110,2916,2916,84585,583,583,84585
84797,121,2916,2916,84797,583,583,84797
84492,108,2916,2916,84492,583,583,84492
84394,100,2916,2916,84394,583,583,84394
84712,114,2916,2916,84712,583,583,84712
84657,110,2916,2916,84657,583,583,84657
84420,133,2916,2916,84420,583,583,84420
84440,121,2916,2916,84440,583,583,84440
84588,114,2916,2916,84588,583,583,84588
84389,119,2916,2916,84389,583,583,84389
84624,190,2916,2916,84624,583,583,84624
84648,115,2916,2916,84648,583,583,84648
84526,103,2916,2916,84526,583,583,84526
84787,126,2916,2916,84787,583,583,84787
84680,125,2916,2916,84680,583,583,84680
84677,104,2916,2916,84677,583,583,84677
84723,116,2916,2916,84723,583,583,84723
84670,90,2916,2916,84670,583,583,84670
84567,114,2916,2916,84567,583,583,84567
84592,109,2916,2916,84592,583,583,84592
84521,118,2916,2916,84521,583,583,84521
84619,127,2916,2916,84619,583,583,84619
84406,118,2916,2916,84406,583,583,84406
84597,129,2916,2916,84597,583,583,84597
84669,113,2916,2916,84669,583,583,84669
84353,112,2916,2916,84353,583,583,84353
84577,103,2916,2916,84577,583,583,84577
84680,105,2916,2916,84680,583,583,84680
84764,110,2916,2916,84764,583,583,84764
84635,109,2916,2916,84635,583,583,84635
