Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,1809,11997,896,0,8001,578,0
100000,1407,11997,923,0,8001,592,0
100000,1005,11997,947,0,8001,629,0
100000,1005,11997,886,0,8001,631,0
100000,1407,11997,922,0,8001,651,0
100000,603,11997,951,0,8001,625,0
100000,1005,11997,926,0,8001,598,0
100000,1407,11997,891,0,8001,647,0
100000,1206,11997,982,0,8001,616,0
100000,1005,11997,962,0,8001,604,0
100000,804,11997,926,0,8001,652,0
100000,1005,11997,868,0,8001,585,0
100000,1608,11997,907,0,8001,586,0
100000,1608,11997,841,0,8001,516,0
100000,1608,11997,875,0,8001,551,0
100000,804,11997,954,0,8001,623,0
100000,1407,11997,899,0,8001,585,0
100000,804,11997,956,0,8001,608,0
100000,0,11997,927,0,8001,585,0
100000,1005,11997,895,0,8001,598,0
100000,1407,11997,885,0,8001,564,0
100000,1005,11997,891,0,8001,641,0
100000,1407,11997,926,0,8001,579,0
100000,1608,11997,835,0,8001,568,0
100000,1005,11997,889,0,8001,588,0
100000,804,11997,837,0,8001,574,0
100000,1005,11997,1014,0,8001,607,0
100000,804,11997,934,0,8001,634,0
100000,1206,11997,926,0,8001,582,0
100000,804,11997,862,0,8001,586,0
