Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40846,104,654,654,40846,216,216,40846
40858,133,653,653,40858,215,215,40858
40696,117,657,657,40696,215,215,40696
40700,108,656,656,40700,213,213,40700
40696,103,652,652,40696,216,216,40696
40794,120,654,654,40794,216,216,40794
40694,126,652,652,40694,215,215,40694
40765,105,654,654,40765,215,215,40765
40680,85,656,656,40680,216,216,40680
100001,0,652,5,100001,216,1,100001
40716,125,656,656,40716,216,216,40716
40796,110,655,655,40796,216,216,40796
40760,102,648,648,40760,215,215,40760
40745,89,655,655,40745,216,216,40745
40645,126,656,656,40645,215,215,40645
40761,113,654,654,40761,215,215,40761
40723,103,654,654,40723,212,212,40723
40771,111,653,653,40771,216,216,40771
40734,132,656,656,40734,216,216,40734
40815,128,647,647,40815,216,216,40815
40697,106,657,657,40697,214,214,40697
40776,115,656,656,40776,216,216,40776
40741,93,656,656,40741,216,216,40741
40812,118,655,655,40812,216,216,40812
40722,116,648,648,40722,214,214,40722
40665,117,656,656,40665,216,216,40665
40741,116,653,653,40741,215,215,40741
40660,147,655,655,40660,216,216,40660
40650,135,656,656,40650,216,216,40650
40819,125,654,654,40819,215,215,40819
