Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,16,1333,238,0,666,133,0
100000,112,1332,75,0,666,29,0
100000,71,1333,91,0,666,41,0
100000,105,1333,88,0,665,33,0
100000,79,1332,91,0,666,33,0
100000,129,1333,79,0,666,27,0
100000,159,1333,74,0,666,28,0
100000,90,1333,49,0,666,39,0
100000,111,1332,222,0,666,103,0
100000,100,1333,46,0,666,20,0
100000,33,1333,53,0,666,20,0
100000,47,1333,53,0,666,12,0
100000,35,1333,61,0,666,32,0
100000,117,1333,87,0,666,38,0
100000,58,1332,138,0,666,54,0
100000,79,1333,131,0,666,61,0
100000,35,1333,57,0,666,30,0
100000,67,1333,148,0,666,74,0
100000,47,1333,109,0,666,46,0
100000,86,1333,49,0,665,35,0
100000,93,1332,40,0,666,13,0
100000,81,1332,106,0,666,46,0
100000,51,1333,77,0,666,35,0
100000,92,1332,45,0,666,20,0
100000,49,1333,93,0,666,38,0
100000,102,1333,39,0,666,31,0
100000,104,1333,40,0,666,17,0
100000,141,1333,63,0,666,36,0
100000,162,1333,82,0,666,44,0
100000,142,1333,80,0,666,42,0
