Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
97461,46,1142,1142,97461,856,856,97461
98554,43,1142,1142,98554,856,856,98554
81990,29,1142,214,81990,856,131,81990
100000,67,1142,1110,100000,856,812,100000
94115,72,1142,1142,94115,856,856,94115
93512,60,1142,1142,93512,856,856,93512
86598,69,1142,562,86598,856,419,86598
100000,67,1142,1142,100000,856,856,100000
90496,34,1142,1142,90496,856,856,90496
100000,48,1142,1135,100000,856,843,100000
92143,48,1142,1142,92143,856,856,92143
91580,44,1142,1142,91580,856,856,91580
98651,43,1142,1142,98651,856,856,98651
97119,34,1142,1142,97119,856,856,97119
94908,65,1142,1142,94908,856,856,94908
94142,30,1142,1142,94142,856,856,94142
93154,73,1142,1142,93154,856,856,93154
92046,54,1142,1142,92046,856,856,92046
93372,117,1142,1142,93372,856,856,93372
98140,36,1142,1117,98140,856,835,98140
91903,32,1142,1142,91903,856,856,91903
91512,38,1142,1142,91512,856,856,91512
92378,70,1142,1142,92378,856,856,92378
96362,38,1142,1142,96362,856,856,96362
100000,23,1142,1142,100000,856,856,100000
90984,50,1142,1142,90984,856,856,90984
100000,45,1142,1132,100000,856,841,100000
91545,55,1142,1142,91545,856,856,91545
91844,36,1142,1142,91844,856,856,91844
96532,40,1142,1125,96532,856,827,96532
