Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
86083,128,4166,4166,86083,833,833,86083
86193,129,4166,4166,86193,833,833,86193
86248,135,4166,4166,86248,833,833,86248
86024,109,4166,4166,86024,833,833,86024
86201,104,4166,4166,86201,833,833,86201
85995,122,4166,4166,85995,833,833,85995
86039,101,4166,4166,86039,833,833,86039
86325,109,4166,4166,86325,833,833,86325
85958,112,4166,4166,85958,833,833,85958
86112,102,4166,4166,86112,833,833,86112
85986,129,4166,4166,85986,833,833,85986
86342,110,4166,4166,86342,833,833,86342
85987,124,4166,4166,85987,833,833,85987
85921,116,4166,4166,85921,833,833,85921
86024,113,4166,4166,86024,833,833,86024
85886,119,4166,4166,85886,833,833,85886
86301,128,4166,4166,86301,833,833,86301
85961,127,4166,4166,85961,833,833,85961
86169,104,4166,4166,86169,833,833,86169
86130,128,4166,4166,86130,833,833,86130
86127,148,4166,4166,86127,833,833,86127
87430,136,4166,4166,87430,833,833,87430
85931,128,4166,4166,85931,833,833,85931
86043,103,4166,4166,86043,833,833,86043
86164,89,4166,4166,86164,833,833,86164
85968,120,4166,4166,85968,833,833,85968
85956,144,4166,4166,85956,833,833,85956
86201,120,4166,4166,86201,833,833,86201
86065,146,4166,4166,86065,833,833,86065
85932,116,4166,4166,85932,833,833,85932
