Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
83649,6231,416,416,83649,83,83,83649
83882,6231,416,416,83882,83,83,83882
83803,6439,416,416,83803,83,83,83803
83714,6432,416,416,83714,83,83,83714
82940,6231,416,416,82940,83,83,82940
84068,5427,416,416,84068,83,83,84068
83417,5226,416,416,83417,83,83,83417
83242,6433,416,416,83242,83,83,83242
83434,5628,416,416,83434,83,83,83434
83284,5628,416,416,83284,83,83,83284
83650,5439,416,416,83650,83,83,83650
83973,6432,416,416,83973,83,83,83973
83222,6231,416,416,83222,83,83,83222
83322,5226,416,416,83322,83,83,83322
83119,5025,416,416,83119,83,83,83119
83748,5657,416,416,83748,83,83,83748
83115,3417,416,416,83115,83,83,83115
83449,6030,416,416,83449,83,83,83449
83213,5025,416,416,83213,83,83,83213
83885,5226,416,416,83885,83,83,83885
83338,5025,416,416,83338,83,83,83338
83428,6633,416,416,83428,83,83,83428
83574,5829,416,416,83574,83,83,83574
83341,5226,416,416,83341,83,83,83341
83442,5427,416,416,83442,83,83,83442
83563,6231,416,416,83563,83,83,83563
83622,4824,416,416,83622,83,83,83622
84130,4824,416,416,84130,83,83,84130
83847,5628,416,416,83847,83,83,83847
83121,5226,416,416,83121,83,83,83121
