Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,8442,11200,4933,0,2800,1178,0
100000,7839,11200,4954,0,2800,1271,0
100000,8040,11200,4887,0,2800,1133,0
100000,9246,11200,4935,0,2800,1211,0
100000,8844,11200,4758,0,2800,1208,0
100000,7437,11200,4625,0,2800,1132,0
100000,8241,11200,4966,0,2800,1216,0
100000,9045,11200,4964,0,2800,1231,0
100000,8442,11200,5162,0,2800,1235,0
100000,8844,11200,4561,0,2800,1150,0
100000,7839,11200,4837,0,2800,1177,0
100000,7839,11200,4970,0,2800,1207,0
100000,8643,11200,4766,0,2800,1238,0
100000,8241,11200,4868,0,2800,1215,0
100000,8040,11200,4551,0,2800,1138,0
100000,6834,11200,4720,0,2800,1177,0
100000,6432,11200,4891,0,2800,1155,0
100000,7638,11200,4785,0,2800,1227,0
100000,8643,11200,4715,0,2800,1217,0
100000,10050,11200,4896,0,2800,1243,0
100000,8442,11200,4902,0,2800,1208,0
100000,8241,11200,4881,0,2800,1240,0
100000,7035,11200,5056,0,2800,1307,0
100000,7236,11200,4586,0,2800,1150,0
100000,6834,11200,5155,0,2800,1240,0
100000,8241,11200,4974,0,2800,1222,0
100000,9246,11200,4932,0,2800,1254,0
100000,8643,11200,4981,0,2800,1271,0
100000,8040,11200,5067,0,2800,1287,0
100000,6433,11200,4872,0,2800,1223,0
