Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,138,13333,7469,0,6666,3722,0
100000,127,13333,7419,0,6666,3721,0
100000,126,13333,7416,0,6666,3690,0
100000,106,13333,7435,0,6666,3775,0
100000,123,13333,7399,0,6666,3698,0
100000,119,13333,7460,0,6666,3734,0
100000,83,13333,7527,0,6666,3654,0
100000,101,13333,7449,0,6666,3708,0
100000,122,13333,7538,0,6666,3677,0
100000,121,13333,7489,0,6666,3704,0
100000,95,13333,7467,0,6666,3711,0
100000,122,13333,7472,0,6666,3780,0
100000,83,13333,7476,0,6666,3749,0
100000,88,13333,7589,0,6666,3637,0
100000,129,13333,7444,0,6666,3738,0
100000,91,13333,7467,0,6666,3746,0
100000,88,13333,7493,0,6666,3680,0
100000,120,13333,7563,0,6666,3612,0
100000,118,13333,7468,0,6666,3687,0
100000,103,13333,7423,0,6666,3719,0
100000,141,13333,7419,0,6666,3710,0
100000,99,13333,7497,0,6666,3769,0
100000,70,13333,7524,0,6666,3705,0
100000,100,13333,7430,0,6666,3681,0
100000,136,13333,7506,0,6666,3670,0
100000,78,13333,7501,0,6666,3692,0
100000,133,13333,7475,0,6666,3718,0
100000,105,13333,7422,0,6666,3730,0
100000,102,13333,7532,0,6666,3709,0
100000,107,13333,7470,0,6666,3751,0
