Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
41134,1114,1041,1041,41134,208,208,41134
41198,1062,1041,1041,41198,208,208,41198
41201,807,1041,1041,41201,208,208,41201
41134,1052,1041,1041,41134,208,208,41134
41166,1011,1041,1041,41166,208,208,41166
41144,1395,1041,1041,41144,208,208,41144
41150,932,1041,1041,41150,208,208,41150
41148,1349,1041,1041,41148,208,208,41148
41139,1050,1041,1041,41139,208,208,41139
41145,1738,1041,1041,41145,208,208,41145
41148,833,1041,1041,41148,208,208,41148
41132,1168,1041,1041,41132,208,208,41132
41200,1493,1041,1041,41200,208,208,41200
41154,1241,1041,1041,41154,208,208,41154
41170,1899,1041,1041,41170,208,208,41170
41146,1028,1041,1041,41146,208,208,41146
41128,1444,1041,1041,41128,208,208,41128
41110,1000,1041,1041,41110,208,208,41110
41165,1589,1041,1041,41165,208,208,41165
41151,1500,1041,1041,41151,208,208,41151
41140,1360,1041,1041,41140,208,208,41140
41131,1454,1041,1041,41131,208,208,41131
41122,1208,1041,1041,41122,208,208,41122
41136,1108,1041,1041,41136,208,208,41136
41126,995,1041,1041,41126,208,208,41126
41154,1218,1041,1041,41154,208,208,41154
41202,1606,1041,1041,41202,208,208,41202
41135,965,1041,1041,41135,208,208,41135
41166,1054,1041,1041,41166,208,208,41166
41204,1067,1041,1041,41204,208,208,41204
