Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
41119,14,250,83,0,250,59,0
43040,58,250,211,0,250,201,0
45320,18,250,245,0,250,246,0
40959,9,250,83,0,250,70,0
46526,24,250,250,46526,250,250,46526
40961,20,250,87,40961,250,100,40961
43379,15,250,240,43379,250,220,43379
42088,83,250,152,42088,250,133,42088
45494,14,250,220,45494,250,221,45494
41242,23,250,67,41242,250,38,41242
42231,59,250,154,42231,250,155,42231
47431,17,250,243,47431,250,235,47431
48020,27,250,250,48020,250,250,48020
41693,35,250,123,41693,250,115,41693
41431,23,250,123,41431,250,119,41431
40879,27,250,101,40879,250,81,40879
43065,18,250,181,43065,250,174,43065
42906,85,250,146,42906,250,130,42906
44595,55,250,241,44595,250,220,44595
45224,19,250,215,45224,250,204,45224
40999,75,250,75,40999,250,84,40999
42013,34,250,132,42013,250,117,42013
44391,35,250,184,44391,250,191,44391
46239,14,250,241,46239,250,235,46239
41991,15,250,130,41991,250,121,41991
51749,100,250,250,51749,250,248,51749
40514,11,250,55,40514,250,44,40514
44927,67,250,243,44927,250,238,44927
41334,35,250,107,41334,250,87,41334
41229,11,250,93,41229,250,88,41229
