Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100001,0,7777,4,0,6219,1,0
100000,87,7777,3336,0,6221,2481,0
100001,0,7777,5,0,6220,1,0
100000,56,7777,3643,0,6221,2742,0
100000,73,7777,3668,0,6221,2688,0
100001,0,7777,2,0,6220,0,0
100000,81,7777,3269,0,6221,2463,0
100000,72,7777,3415,0,6221,2622,0
100001,0,7777,2,0,6221,2,0
100001,0,7773,3,0,6220,2,0
100000,74,7776,3639,0,6221,2697,0
100000,33,7775,3605,0,6219,2715,0
100001,0,7777,1,0,6221,2,0
100000,91,7776,3473,0,6220,2593,0
100001,0,7777,2,0,6218,1,0
100001,0,7774,2,0,6220,5,0
100001,0,7776,0,0,6218,1,0
100000,22,7775,3443,0,6221,2555,0
100001,0,7777,0,0,6219,3,0
100000,61,7772,3547,0,6220,2661,0
100000,85,7776,3340,0,6221,2487,0
100000,59,7775,3609,0,6221,2645,0
100000,53,7777,3570,0,6221,2643,0
100000,66,7776,3498,0,6220,2602,0
100000,65,7775,3363,0,6220,2516,0
100001,0,7775,2,0,6218,0,0
100000,50,7775,3556,0,6220,2610,0
100001,0,7777,1,0,6220,0,0
100000,100,7777,3659,0,6221,2718,0
100000,94,7773,3675,0,6221,2734,0
