Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
91564,92,2857,2857,91564,2142,2142,91564
91676,86,2857,2857,91676,2142,2142,91676
91305,67,2857,2857,91305,2142,2142,91305
91902,105,2857,2857,91902,2142,2142,91902
91541,79,2857,2857,91541,2142,2142,91541
91738,132,2857,2857,91738,2142,2142,91738
92041,74,2857,2857,92041,2142,2142,92041
93037,80,2857,2857,93037,2142,2142,93037
91824,69,2857,2857,91824,2142,2142,91824
91718,83,2857,2857,91718,2142,2142,91718
91777,65,2857,2857,91777,2142,2142,91777
91217,68,2857,2857,91217,2142,2142,91217
93722,70,2857,2857,93722,2142,2142,93722
91344,71,2857,2857,91344,2142,2142,91344
91753,57,2857,2857,91753,2142,2142,91753
91699,90,2857,2857,91699,2142,2142,91699
92076,78,2857,2857,92076,2142,2142,92076
92040,118,2857,2857,92040,2142,2142,92040
91816,101,2857,2857,91816,2142,2142,91816
91824,109,2857,2857,91824,2142,2142,91824
91752,64,2857,2857,91752,2142,2142,91752
91660,76,2857,2857,91660,2142,2142,91660
91957,79,2857,2857,91957,2142,2142,91957
91959,75,2857,2857,91959,2142,2142,91959
91842,95,2857,2857,91842,2142,2142,91842
91791,100,2857,2857,91791,2142,2142,91791
92360,99,2857,2857,92360,2142,2142,92360
92045,112,2857,2855,92045,2142,2140,92045
91544,63,2857,2857,91544,2142,2142,91544
91811,64,2857,2857,91811,2142,2142,91811
