Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,77,4799,3981,0,3200,2602,0
100000,78,4799,3885,0,3200,2581,0
100000,85,4799,4021,0,3200,2657,0
100000,85,4799,3886,0,3200,2483,0
100000,83,4799,3864,0,3200,2535,0
100000,71,4799,3844,0,3200,2531,0
100000,95,4798,3920,0,3200,2586,0
100000,82,4798,3970,0,3199,2602,0
100000,108,4799,3951,0,3200,2624,0
100000,90,4799,3945,0,3200,2575,0
100000,97,4799,4026,0,3200,2643,0
100000,98,4799,3955,0,3200,2565,0
100000,84,4799,3740,0,3200,2397,0
100000,127,4798,3835,0,3200,2546,0
100000,80,4799,3814,0,3200,2532,0
100000,89,4798,3919,0,3200,2549,0
100000,92,4799,3837,0,3200,2514,0
100000,78,4798,4030,0,3200,2642,0
100000,82,4799,3860,0,3200,2550,0
100000,90,4799,3976,0,3200,2569,0
100000,86,4798,3782,0,3200,2476,0
100000,63,4799,4013,0,3200,2598,0
100000,74,4799,3798,0,3200,2481,0
100000,84,4799,4120,0,3198,2692,0
100000,72,4798,4086,0,3199,2704,0
100000,72,4799,3777,0,3200,2501,0
100000,55,4799,4014,0,3200,2629,0
100000,87,4799,3754,0,3200,2484,0
100000,80,4799,3985,0,3200,2600,0
100000,83,4798,4068,0,3200,2686,0
