Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
45996,51,486,486,45996,388,388,45996
45617,48,486,426,45617,388,341,45617
47341,31,486,486,47341,388,388,47341
47291,33,486,486,47291,388,388,47291
44861,18,486,452,44861,388,366,44861
46962,27,486,486,46962,388,388,46962
46302,25,486,447,46302,388,357,46302
48256,46,486,480,48256,388,378,48256
47451,8,486,486,47451,388,388,47451
47249,28,486,486,47249,388,388,47249
51693,17,486,486,51693,388,388,51693
48621,58,486,482,48621,388,381,48621
45987,33,486,486,45987,388,388,45987
47139,18,486,447,47139,388,350,47139
45290,40,486,436,45290,388,333,45290
47100,11,486,475,47100,388,373,47100
49307,42,486,486,49307,388,388,49307
45954,32,486,469,45954,388,382,45954
47237,27,486,485,47237,388,387,47237
45416,54,486,363,45416,388,254,45416
46242,27,486,467,46242,388,375,46242
46778,33,486,486,46778,388,388,46778
45601,17,486,452,45601,388,361,45601
45720,29,486,486,45720,388,388,45720
45994,56,486,486,45994,388,388,45994
47460,49,486,486,47460,388,388,47460
46319,32,486,486,46319,388,388,46319
47975,31,486,430,47975,388,356,47975
46737,82,486,452,46737,388,369,46737
47231,6,486,478,47231,388,383,47231
