Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
41385,62,416,416,41385,83,83,41385
41589,51,416,416,41589,83,83,41589
42323,61,416,416,42323,83,83,42323
41487,48,416,416,41487,83,83,41487
41381,37,416,416,41381,83,83,41381
41224,41,416,416,41224,83,83,41224
41362,60,416,416,41362,83,83,41362
41150,51,416,416,41150,83,83,41150
41340,43,416,416,41340,83,83,41340
47336,33,416,416,47336,83,83,47336
41509,54,416,416,41509,83,83,41509
41375,37,416,416,41375,83,83,41375
41445,60,416,416,41445,83,83,41445
41359,23,416,416,41359,83,83,41359
41585,31,416,416,41585,83,83,41585
41307,49,416,413,41307,83,82,41307
41335,87,416,416,41335,83,83,41335
41445,42,416,416,41445,83,83,41445
41615,31,416,416,41615,83,83,41615
41394,61,416,416,41394,83,83,41394
41970,46,416,416,41970,83,83,41970
41277,32,416,416,41277,83,83,41277
41439,51,416,416,41439,83,83,41439
41487,34,416,416,41487,83,83,41487
41850,33,416,416,41850,83,83,41850
41363,33,416,416,41363,83,83,41363
41308,50,416,416,41308,83,83,41308
41448,31,416,416,41448,83,83,41448
41275,36,416,416,41275,83,83,41275
41383,37,416,416,41383,83,83,41383
