Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
95728,80,1750,1750,95728,1750,1750,95728
95654,98,1750,1750,95654,1750,1750,95654
95632,44,1750,1750,95632,1750,1750,95632
95297,51,1750,1750,95297,1750,1750,95297
95838,84,1750,1750,95838,1750,1750,95838
94436,71,1750,1750,94436,1750,1750,94436
96702,106,1750,1750,96702,1750,1750,96702
100000,91,1750,1750,100000,1750,1750,100000
95177,51,1750,1750,95177,1750,1750,95177
97128,54,1750,1750,97128,1750,1750,97128
94650,37,1750,1750,94650,1750,1750,94650
94448,65,1750,1750,94448,1750,1750,94448
100000,37,1750,1750,100000,1750,1750,100000
96845,38,1750,1750,96845,1750,1750,96845
94767,47,1750,1750,94767,1750,1750,94767
95078,87,1750,1750,95078,1750,1750,95078
94927,89,1750,1750,94927,1750,1750,94927
99386,92,1750,1750,99386,1750,1750,99386
97180,66,1750,1750,97180,1750,1750,97180
95570,66,1750,1750,95570,1750,1750,95570
93940,29,1750,1750,93940,1750,1750,93940
95632,39,1750,1750,95632,1750,1750,95632
95305,37,1750,1750,95305,1750,1750,95305
95703,42,1750,1750,95703,1750,1750,95703
94312,42,1750,1750,94312,1750,1750,94312
94970,86,1750,1750,94970,1750,1750,94970
94175,58,1750,1750,94175,1750,1750,94175
94626,42,1750,1750,94626,1750,1750,94626
97857,52,1750,1750,97857,1750,1750,97857
99156,36,1750,1750,99156,1750,1750,99156
