Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
81679,40,333,106,0,166,48,0
81082,44,333,109,0,166,50,0
83120,142,333,144,0,166,65,0
83288,30,333,120,0,165,44,0
85662,76,333,165,0,166,75,0
81124,104,333,72,0,166,35,0
80163,92,333,49,0,166,14,0
80797,63,332,67,0,166,36,0
80924,145,333,71,0,166,42,0
80498,52,333,53,0,166,21,0
81681,42,333,113,0,166,58,0
82263,86,333,116,0,165,50,0
95682,67,333,333,95682,166,166,95682
81239,85,333,102,81239,166,37,81239
81172,87,333,64,81172,166,36,81172
80330,55,333,57,80330,166,17,80330
85137,92,333,140,85137,166,67,85137
82063,80,333,108,82063,166,54,82063
81374,54,333,76,81374,166,32,81374
100000,29,333,258,100000,166,129,100000
87235,174,333,152,87235,166,81,87235
80431,273,333,38,80431,166,20,80431
81646,161,333,97,81646,166,41,81646
82728,98,333,115,82728,166,58,82728
82421,314,333,142,82421,166,69,82421
81864,83,333,118,81864,166,52,81864
89620,74,333,229,89620,166,104,89620
89708,113,333,209,89708,166,99,89708
80559,88,333,74,80559,166,35,80559
81101,39,332,90,81101,166,46,81101
