Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40677,161,71,71,40677,52,52,40677
40443,157,71,71,40443,53,53,40443
40485,148,71,71,40485,53,53,40485
40815,202,70,70,40815,53,53,40815
40492,628,71,71,40492,52,52,40492
40642,322,71,71,40642,53,53,40642
40467,216,71,71,40467,53,53,40467
40733,196,71,71,40733,53,53,40733
40518,248,71,71,40518,53,53,40518
40519,131,71,71,40519,53,53,40519
40510,427,71,71,40510,53,53,40510
40417,188,71,71,40417,53,53,40417
40681,312,71,71,40681,53,53,40681
40823,110,71,71,40823,53,53,40823
40444,215,71,71,40444,53,53,40444
40622,203,71,71,40622,53,53,40622
40650,123,71,71,40650,53,53,40650
40411,271,71,71,40411,53,53,40411
40454,252,71,71,40454,53,53,40454
40459,200,71,71,40459,53,53,40459
40520,372,71,71,40520,53,53,40520
40439,126,71,71,40439,53,53,40439
40736,114,71,71,40736,53,53,40736
40496,237,71,71,40496,53,53,40496
40551,118,71,71,40551,53,53,40551
40584,180,69,69,40584,53,53,40584
40453,339,70,70,40453,52,52,40453
40617,192,70,70,40617,52,52,40617
40479,493,71,71,40479,53,53,40479
40600,150,71,71,40600,53,53,40600
