Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40334,147,71,14,0,53,11,0
40549,54,71,36,0,53,23,0
40249,24,71,22,0,53,8,0
40454,273,71,17,0,53,19,0
41711,33,71,66,0,53,47,0
41328,53,71,42,0,53,21,0
43772,156,71,56,0,53,43,0
43563,34,71,71,43563,53,53,43563
40204,33,71,14,40204,53,8,40204
40209,211,71,17,40209,53,14,40209
40337,32,71,28,40337,53,25,40337
41469,27,71,45,41469,53,37,41469
40501,250,71,20,40501,52,12,40501
40223,255,71,8,40223,53,5,40223
40333,179,70,16,40333,53,8,40333
40252,221,70,11,40252,53,9,40252
40179,18,71,19,40179,53,12,40179
40346,36,71,19,40346,53,20,40346
45482,38,71,71,45482,53,51,45482
40122,36,71,8,40122,53,3,40122
40312,208,71,15,40312,52,5,40312
40953,36,71,40,40953,53,25,40953
42651,25,71,51,42651,53,37,42651
42044,121,71,58,42044,53,37,42044
41139,40,71,50,41139,53,37,41139
40299,244,71,20,40299,53,18,40299
40200,16,71,13,40200,53,8,40200
40913,12,71,25,40913,53,22,40913
42746,1407,71,60,42746,53,46,42746
40580,12,71,24,40580,53,15,40580
