Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,14,4444,131,0,3555,97,0
100000,48,4444,202,0,3555,186,0
100000,22,4444,369,0,3555,245,0
100000,23,4444,125,0,3554,113,0
100000,148,4444,174,0,3555,132,0
100000,213,4444,626,0,3555,448,0
100000,64,4444,243,0,3554,205,0
100000,6,4444,478,0,3555,356,0
100000,20,4444,194,0,3555,116,0
100000,87,4444,71,0,3555,53,0
100000,84,4444,126,0,3555,112,0
100000,15,4444,430,0,3555,361,0
100000,34,4444,115,0,3555,81,0
100000,76,4444,177,0,3555,165,0
100000,8,4444,306,0,3555,231,0
100000,219,4444,79,0,3555,67,0
100000,236,4444,150,0,3555,109,0
100000,7,4444,452,0,3555,337,0
100000,15,4444,266,0,3555,174,0
100000,227,4444,377,0,3555,299,0
100000,32,4444,558,0,3555,451,0
100000,20,4444,262,0,3555,232,0
100000,514,4444,151,0,3555,124,0
100000,125,4444,171,0,3555,131,0
100000,14,4444,226,0,3555,186,0
100000,11,4444,512,0,3555,414,0
100000,203,4444,402,0,3555,305,0
100000,14,4444,297,0,3554,245,0
100000,22,4443,178,0,3555,119,0
100000,28,4444,245,0,3555,222,0
