Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
41306,50,696,696,41306,174,174,41306
41298,41,693,693,41298,175,175,41298
41592,74,696,696,41592,173,173,41592
100001,0,697,2,100001,175,1,100001
100001,0,696,5,100001,173,0,100001
41226,61,700,700,41226,175,175,41226
100001,0,693,1,100001,175,1,100001
41296,55,696,696,41296,174,174,41296
41274,57,697,697,41274,175,175,41274
41234,51,699,699,41234,175,175,41234
41248,58,700,700,41248,175,175,41248
41255,63,700,700,41255,175,175,41255
41177,66,698,698,41177,175,175,41177
41234,57,691,691,41234,174,174,41234
41283,50,690,690,41283,174,174,41283
41307,51,692,692,41307,173,173,41307
41177,61,698,698,41177,175,175,41177
41222,62,694,694,41222,174,174,41222
41366,59,698,698,41366,175,175,41366
41345,46,697,697,41345,175,175,41345
41590,66,696,696,41590,175,175,41590
41408,52,694,694,41408,175,175,41408
41306,67,699,699,41306,175,175,41306
41286,50,700,700,41286,175,175,41286
41405,56,700,700,41405,175,175,41405
41243,67,699,699,41243,174,174,41243
41284,58,694,694,41284,174,174,41284
41216,63,698,698,41216,173,173,41216
41237,70,700,700,41237,175,175,41237
41385,66,694,694,41385,173,173,41385
