Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
86940,106,333,333,86940,166,166,86940
89450,169,333,258,89450,165,124,89450
86672,60,332,332,86672,166,166,86672
92229,120,333,333,92229,165,165,92229
89980,114,333,333,89980,166,166,89980
86606,88,333,333,86606,166,166,86606
86400,111,332,332,86400,166,166,86400
87631,68,333,333,87631,166,166,87631
85119,77,332,332,85119,166,166,85119
85833,61,333,333,85833,166,166,85833
88011,81,333,333,88011,166,166,88011
85032,193,333,333,85032,165,165,85032
86004,171,333,333,86004,166,166,86004
89823,80,333,333,89823,166,166,89823
86926,98,333,333,86926,166,166,86926
90326,67,333,333,90326,166,166,90326
100000,61,333,333,100000,166,166,100000
88720,116,333,333,88720,166,166,88720
86376,114,333,333,86376,166,166,86376
86610,88,333,333,86610,165,165,86610
85472,133,333,333,85472,166,166,85472
89592,83,333,333,89592,165,165,89592
84620,109,333,333,84620,166,166,84620
87516,168,333,333,87516,166,166,87516
89200,158,333,333,89200,166,166,89200
90920,160,333,333,90920,166,166,90920
86378,60,331,331,86378,166,166,86378
88952,78,333,333,88952,166,166,88952
90958,126,333,333,90958,166,166,90958
91579,254,333,241,91579,166,121,91579
