Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,29,1666,45,0,333,11,0
100000,80,1666,36,0,333,6,0
100000,19,1666,31,0,333,4,0
100000,24,1666,8,0,333,6,0
100000,260,1666,7,0,333,1,0
100000,28,1666,44,0,333,2,0
100000,18,1666,34,0,333,6,0
100000,34,1666,44,0,333,6,0
100000,57,1666,16,0,333,2,0
100000,12,1666,18,0,333,4,0
100000,465,1666,23,0,332,4,0
100000,81,1666,36,0,333,7,0
100000,34,1666,26,0,333,6,0
100000,15,1666,53,0,333,5,0
100000,55,1665,60,0,333,13,0
100000,60,1666,31,0,333,2,0
100000,24,1666,17,0,333,2,0
100000,106,1665,17,0,333,4,0
100000,36,1666,41,0,333,12,0
100000,26,1666,30,0,333,1,0
100000,21,1666,30,0,333,3,0
100000,10,1666,30,0,333,6,0
100000,26,1666,47,0,333,2,0
100000,23,1666,21,0,333,3,0
100000,214,1666,11,0,333,5,0
100000,24,1665,36,0,333,8,0
100000,47,1666,23,0,333,6,0
100000,48,1666,57,0,333,10,0
100000,12,1666,25,0,333,5,0
100000,6,1666,12,0,333,5,0
