Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
83081,160,299,299,83081,199,199,83081
82421,154,299,299,82421,199,199,82421
84031,142,298,298,84031,199,199,84031
84144,114,299,299,84144,199,199,84144
82739,129,299,299,82739,199,199,82739
82777,145,298,298,82777,198,198,82777
84125,115,299,299,84125,199,199,84125
82992,159,299,299,82992,199,199,82992
82676,134,299,299,82676,199,199,82676
82720,125,299,299,82720,199,199,82720
83121,133,299,299,83121,199,199,83121
83023,108,299,299,83023,198,198,83023
82836,175,299,299,82836,199,199,82836
82600,425,299,299,82600,199,199,82600
82927,114,299,299,82927,198,198,82927
83524,109,299,299,83524,199,199,83524
82878,158,299,299,82878,198,198,82878
82980,134,299,299,82980,198,198,82980
82966,147,298,298,82966,199,199,82966
84239,94,298,298,84239,199,199,84239
82661,183,299,299,82661,199,199,82661
83627,103,298,298,83627,199,199,83627
83174,109,299,299,83174,199,199,83174
82806,172,299,299,82806,199,199,82806
83205,122,299,299,83205,199,199,83205
82739,126,299,299,82739,199,199,82739
83605,122,299,299,83605,199,199,83605
82913,132,299,299,82913,199,199,82913
83371,161,299,299,83371,199,199,83371
83813,114,299,299,83813,199,199,83813
