Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
82084,175,1111,203,0,888,163,0
82117,34,1111,147,0,888,123,0
81483,21,1111,136,0,888,114,0
81193,20,1111,148,0,888,91,0
80444,4,1111,64,0,888,54,0
81928,25,1111,191,0,888,122,0
83398,24,1111,186,0,888,140,0
80968,55,1111,121,0,888,68,0
88379,69,1111,379,0,888,296,0
84042,41,1111,230,0,888,180,0
81176,39,1111,99,0,888,81,0
81096,13,1111,138,0,888,87,0
81702,58,1111,128,0,888,73,0
81667,76,1111,155,0,888,106,0
88619,18,1111,394,0,888,300,0
80225,66,1111,47,0,888,31,0
80545,97,1111,65,0,888,55,0
98099,22,1111,512,0,888,368,0
82694,60,1111,177,0,888,141,0
81576,27,1111,152,0,888,101,0
81182,49,1111,143,0,888,85,0
83150,10,1111,236,0,888,176,0
81880,57,1111,240,0,888,154,0
82650,35,1111,222,0,888,154,0
80414,25,1111,75,0,888,37,0
81218,42,1111,144,0,888,103,0
83054,123,1111,255,0,888,163,0
82153,90,1111,154,0,888,113,0
80791,42,1111,134,0,888,101,0
81236,12,1111,111,0,888,79,0
