Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
89152,92,277,277,89152,220,220,89152
86068,91,277,277,86068,220,220,86068
86607,130,277,277,86607,221,221,86607
89053,159,277,277,89053,221,221,89053
88570,210,277,277,88570,221,221,88570
81868,134,277,103,81868,221,55,81868
86563,102,277,277,86563,221,221,86563
83926,102,277,277,83926,221,221,83926
84898,263,277,277,84898,221,221,84898
89140,160,277,277,89140,221,221,89140
85752,107,277,277,85752,221,221,85752
84708,194,277,277,84708,221,221,84708
85065,277,276,276,85065,221,221,85065
85566,225,277,277,85566,221,221,85566
86012,100,277,277,86012,221,221,86012
84743,157,277,277,84743,220,220,84743
93734,183,277,277,93734,221,221,93734
84664,188,277,277,84664,221,221,84664
87802,78,277,277,87802,221,221,87802
84298,152,277,277,84298,221,221,84298
86038,228,277,277,86038,221,221,86038
84435,138,277,277,84435,219,219,84435
85093,157,277,277,85093,221,221,85093
84395,131,277,277,84395,221,221,84395
85112,204,277,277,85112,221,221,85112
84720,163,277,277,84720,221,221,84720
84909,68,277,277,84909,221,221,84909
86666,166,275,275,86666,221,221,86666
87331,117,277,277,87331,221,221,87331
84598,185,277,277,84598,220,220,84598
