Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
47475,68,833,825,0,416,409,0
48837,30,833,797,0,416,388,0
48405,129,833,833,48405,416,416,48405
51064,124,833,833,51064,416,416,51064
44803,81,833,418,44803,416,203,44803
50659,13,833,833,50659,416,416,50659
48510,22,833,833,48510,416,416,48510
48330,80,833,833,48330,416,416,48330
48805,37,833,832,48805,416,413,48805
48452,30,833,833,48452,416,416,48452
51964,64,833,584,51964,416,283,51964
47897,206,833,833,47897,416,416,47897
48511,21,833,833,48511,416,416,48511
47793,68,833,830,47793,416,414,47793
47427,22,833,833,47427,416,416,47427
49362,39,833,833,49362,416,416,49362
48363,11,833,833,48363,416,416,48363
48808,86,833,833,48808,416,416,48808
48070,10,833,833,48070,416,416,48070
48013,13,833,833,48013,416,416,48013
47364,15,833,833,47364,416,416,47364
49020,66,833,833,49020,416,416,49020
47609,42,833,833,47609,416,416,47609
48985,34,833,804,48985,416,404,48985
48491,28,833,833,48491,416,416,48491
56626,10,833,833,56626,416,416,56626
48673,84,833,833,48673,416,416,48673
48528,44,833,818,48528,416,410,48528
50596,40,833,833,50596,416,416,50596
48374,53,833,833,48374,416,416,48374
