Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40667,82,333,333,40667,166,166,40667
40605,84,333,333,40605,166,166,40605
40615,84,333,333,40615,166,166,40615
40586,77,333,333,40586,166,166,40586
40852,81,333,333,40852,166,166,40852
40601,65,333,333,40601,166,166,40601
40623,103,333,333,40623,166,166,40623
40807,93,333,333,40807,166,166,40807
40760,90,333,333,40760,166,166,40760
40651,118,333,333,40651,166,166,40651
40644,79,333,333,40644,166,166,40644
40597,133,333,333,40597,166,166,40597
40630,84,333,333,40630,166,166,40630
40626,62,333,333,40626,166,166,40626
40605,95,333,333,40605,166,166,40605
40676,105,333,333,40676,166,166,40676
40593,120,333,333,40593,166,166,40593
40734,83,332,332,40734,166,166,40734
40651,116,333,333,40651,166,166,40651
40621,95,333,333,40621,166,166,40621
40670,91,333,333,40670,166,166,40670
40632,68,333,333,40632,166,166,40632
40674,76,333,333,40674,166,166,40674
40622,95,333,333,40622,166,166,40622
40645,82,333,333,40645,166,166,40645
40674,73,333,333,40674,166,166,40674
40627,100,333,333,40627,166,166,40627
40735,83,333,333,40735,166,166,40735
40626,80,333,333,40626,166,166,40626
40595,101,333,333,40595,166,166,40595
