Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,73,1142,100,0,856,58,0
100000,70,1142,40,0,856,17,0
100000,78,1140,101,0,856,56,0
100000,98,1142,30,0,856,11,0
100000,71,1142,27,0,856,15,0
100000,424,1142,96,0,856,65,0
100000,118,1142,44,0,856,17,0
100000,53,1142,60,0,856,22,0
100000,106,1142,53,0,856,27,0
100000,121,1141,58,0,854,33,0
100000,53,1142,69,0,855,40,0
100000,192,1142,62,0,855,31,0
100000,52,1142,84,0,856,25,0
100000,63,1142,35,0,856,13,0
100000,106,1141,64,0,856,52,0
100000,24,1142,53,0,855,15,0
100000,104,1139,40,0,856,26,0
100000,36,1142,55,0,856,29,0
100000,143,1142,51,0,854,24,0
100000,80,1142,61,0,856,42,0
100000,90,1142,53,0,856,30,0
100000,57,1142,50,0,855,15,0
100000,66,1142,60,0,855,43,0
100000,62,1142,54,0,856,23,0
100000,73,1142,53,0,856,23,0
100000,84,1142,74,0,856,54,0
100000,141,1142,44,0,856,18,0
100000,94,1142,90,0,856,52,0
100000,197,1142,31,0,854,9,0
100000,222,1142,68,0,856,47,0
