Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
88858,69,2500,2500,88858,2500,2500,88858
88763,92,2500,2500,88763,2500,2500,88763
88423,91,2500,2500,88423,2500,2500,88423
88682,79,2500,2500,88682,2500,2500,88682
88378,83,2500,2500,88378,2500,2500,88378
88670,85,2500,2500,88670,2500,2500,88670
88506,101,2500,2500,88506,2500,2500,88506
88465,87,2500,2500,88465,2500,2500,88465
88370,81,2500,2500,88370,2500,2500,88370
88739,89,2500,2500,88739,2500,2500,88739
88404,131,2500,2500,88404,2500,2500,88404
89693,95,2500,2500,89693,2500,2500,89693
88455,84,2500,2500,88455,2500,2500,88455
88405,105,2500,2500,88405,2500,2500,88405
88473,78,2500,2500,88473,2500,2500,88473
88369,92,2500,2500,88369,2500,2500,88369
88299,106,2500,2500,88299,2500,2500,88299
88774,77,2500,2500,88774,2500,2500,88774
88490,84,2500,2500,88490,2500,2500,88490
88435,123,2500,2500,88435,2500,2500,88435
88599,88,2500,2500,88599,2500,2500,88599
88398,96,2500,2500,88398,2500,2500,88398
88716,114,2500,2500,88716,2500,2500,88716
88531,90,2500,2500,88531,2500,2500,88531
88870,70,2500,2500,88870,2500,2500,88870
88554,125,2500,2500,88554,2500,2500,88554
88566,93,2500,2500,88566,2500,2500,88566
88706,79,2500,2500,88706,2500,2500,88706
88675,92,2500,2500,88675,2500,2500,88675
88330,74,2500,2500,88330,2500,2500,88330
