Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40826,86,71,71,40826,53,53,40826
40867,181,71,71,40867,53,53,40867
40973,82,71,71,40973,53,53,40973
40882,140,71,71,40882,53,53,40882
40678,247,71,71,40678,53,53,40678
40700,77,70,70,40700,53,53,40700
40686,73,71,71,40686,53,53,40686
40629,103,71,71,40629,53,53,40629
40825,125,71,71,40825,53,53,40825
40883,116,71,71,40883,53,53,40883
40966,161,71,71,40966,53,53,40966
40532,222,71,71,40532,53,53,40532
40766,120,71,71,40766,53,53,40766
41510,197,71,71,41510,52,52,41510
40576,82,71,71,40576,53,53,40576
41070,183,70,70,41070,53,53,41070
40954,165,71,71,40954,52,52,40954
40931,68,71,71,40931,53,53,40931
40737,187,71,71,40737,53,53,40737
40934,319,71,71,40934,53,53,40934
40655,85,71,71,40655,53,53,40655
41449,220,71,71,41449,53,53,41449
41119,286,71,71,41119,53,53,41119
40683,57,71,71,40683,53,53,40683
40991,161,71,71,40991,53,53,40991
40505,96,71,71,40505,53,53,40505
40860,52,71,71,40860,53,53,40860
40850,111,71,71,40850,53,53,40850
40836,265,71,71,40836,53,53,40836
40839,147,71,71,40839,53,53,40839
