Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40796,66,333,333,40796,166,166,40796
41193,63,332,332,41193,166,166,41193
41005,63,333,333,41005,166,166,41005
41085,54,333,333,41085,166,166,41085
40919,49,333,333,40919,166,166,40919
40873,58,333,333,40873,166,166,40873
41420,67,333,333,41420,166,166,41420
40732,60,333,333,40732,166,166,40732
40851,64,333,333,40851,166,166,40851
41000,56,333,333,41000,165,165,41000
40836,77,333,333,40836,166,166,40836
40838,59,333,333,40838,166,166,40838
40978,48,333,333,40978,166,166,40978
40928,59,333,333,40928,166,166,40928
40852,56,333,333,40852,166,166,40852
40759,54,333,333,40759,166,166,40759
40914,37,333,333,40914,166,166,40914
40754,45,333,333,40754,166,166,40754
40942,56,333,333,40942,166,166,40942
40741,97,333,333,40741,166,166,40741
40846,53,333,333,40846,166,166,40846
40798,60,333,333,40798,166,166,40798
40801,71,333,333,40801,166,166,40801
40760,57,333,333,40760,166,166,40760
41618,52,333,333,41618,166,166,41618
40829,73,333,333,40829,166,166,40829
40796,69,333,333,40796,166,166,40796
40782,60,333,333,40782,166,166,40782
40968,65,333,333,40968,166,166,40968
40748,67,333,333,40748,166,166,40748
