Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
41645,58,1000,1000,41645,250,250,41645
41550,52,1000,1000,41550,250,250,41550
41589,52,1000,1000,41589,250,250,41589
41626,48,1000,1000,41626,250,250,41626
41652,60,1000,1000,41652,250,250,41652
41509,49,1000,1000,41509,250,250,41509
41684,72,1000,1000,41684,250,250,41684
41636,52,1000,1000,41636,250,250,41636
41569,52,1000,1000,41569,250,250,41569
41576,59,1000,1000,41576,250,250,41576
41561,66,1000,1000,41561,250,250,41561
41647,58,1000,1000,41647,250,250,41647
41603,59,1000,1000,41603,250,250,41603
41615,74,1000,1000,41615,250,250,41615
41565,56,1000,1000,41565,250,250,41565
41583,62,1000,1000,41583,250,250,41583
41489,58,1000,1000,41489,250,250,41489
41548,53,1000,1000,41548,250,250,41548
41643,59,1000,1000,41643,250,250,41643
41643,54,1000,1000,41643,250,250,41643
41651,57,1000,1000,41651,248,248,41651
41644,62,1000,1000,41644,250,250,41644
41639,66,1000,1000,41639,250,250,41639
41582,58,1000,1000,41582,250,250,41582
41630,53,1000,1000,41630,250,250,41630
41550,65,1000,1000,41550,250,250,41550
41570,83,1000,1000,41570,250,250,41570
41574,60,1000,1000,41574,250,250,41574
41600,63,1000,1000,41600,250,250,41600
41607,52,1000,1000,41607,250,250,41607
