Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
84542,111,2333,2333,84542,1166,1166,84542
84597,109,2333,2333,84597,1166,1166,84597
84539,108,2333,2333,84539,1166,1166,84539
84932,112,2333,2333,84932,1166,1166,84932
84612,128,2333,2333,84612,1166,1166,84612
84579,106,2333,2333,84579,1166,1166,84579
84600,101,2333,2333,84600,1166,1166,84600
84317,95,2333,2333,84317,1166,1166,84317
84797,126,2333,2333,84797,1166,1166,84797
84861,119,2333,2333,84861,1166,1166,84861
84538,127,2333,2333,84538,1166,1166,84538
84672,128,2333,2333,84672,1166,1166,84672
84608,101,2333,2333,84608,1166,1166,84608
84771,127,2333,2333,84771,1166,1166,84771
84586,108,2333,2333,84586,1166,1166,84586
84493,116,2333,2333,84493,1166,1166,84493
84750,112,2333,2333,84750,1166,1166,84750
84511,163,2333,2333,84511,1166,1166,84511
84682,120,2333,2333,84682,1166,1166,84682
84691,128,2333,2333,84691,1166,1166,84691
84341,107,2333,2333,84341,1166,1166,84341
84479,106,2333,2333,84479,1166,1166,84479
84573,128,2333,2333,84573,1166,1166,84573
84804,105,2333,2333,84804,1166,1166,84804
84645,135,2333,2333,84645,1166,1166,84645
84435,113,2333,2333,84435,1166,1166,84435
84619,111,2333,2333,84619,1166,1166,84619
84579,92,2333,2333,84579,1166,1166,84579
84644,102,2333,2333,84644,1166,1166,84644
84667,131,2333,2333,84667,1166,1166,84667
