Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40878,3356,375,375,40878,123,123,40878
40862,3287,375,375,40862,123,123,40862
40895,4861,375,375,40895,123,123,40895
40900,2761,375,375,40900,123,123,40900
40873,4245,375,375,40873,123,123,40873
40907,3083,375,375,40907,123,123,40907
40903,4045,375,375,40903,123,123,40903
40900,4362,375,375,40900,123,123,40900
40899,2675,375,375,40899,123,123,40899
40812,3578,375,375,40812,123,123,40812
40831,2774,375,375,40831,123,123,40831
40824,2728,375,375,40824,123,123,40824
40926,3268,375,375,40926,123,123,40926
40807,2682,375,375,40807,123,123,40807
40834,3163,375,375,40834,123,123,40834
40857,1967,375,375,40857,123,123,40857
40795,3113,375,375,40795,123,123,40795
40820,4007,375,375,40820,123,123,40820
40851,2599,375,375,40851,123,123,40851
40923,4615,375,375,40923,123,123,40923
40848,2294,375,375,40848,123,123,40848
40822,3288,375,375,40822,123,123,40822
40826,4609,375,375,40826,123,123,40826
40990,4151,375,375,40990,123,123,40990
40829,4234,375,375,40829,123,123,40829
40843,4549,375,375,40843,123,123,40843
40882,3860,375,375,40882,123,123,40882
40936,3309,375,375,40936,123,123,40936
40876,3244,375,375,40876,123,123,40876
40864,4337,375,375,40864,123,123,40864
