Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
92135,5226,2857,2857,92135,2142,2142,92135
91871,3351,2857,2857,91871,2142,2142,91871
91867,3265,2857,2857,91867,2142,2142,91867
91787,4020,2857,2857,91787,2142,2142,91787
91402,3719,2857,2857,91402,2142,2142,91402
91554,2944,2857,2857,91554,2142,2142,91554
91782,3539,2857,2857,91782,2142,2142,91782
92232,3189,2857,2857,92232,2142,2142,92232
91615,3661,2857,2857,91615,2142,2142,91615
91929,3824,2857,2857,91929,2142,2142,91929
91687,3438,2857,2857,91687,2142,2142,91687
91636,3594,2857,2857,91636,2142,2142,91636
91691,3217,2857,2857,91691,2142,2142,91691
91880,2675,2857,2857,91880,2142,2142,91880
91568,3668,2857,2857,91568,2142,2142,91568
91752,3140,2857,2857,91752,2142,2142,91752
91728,4786,2857,2857,91728,2142,2142,91728
91816,3795,2857,2857,91816,2142,2142,91816
91688,3700,2857,2857,91688,2142,2142,91688
91948,3993,2857,2857,91948,2142,2142,91948
91569,3943,2857,2857,91569,2142,2142,91569
92049,3610,2857,2857,92049,2142,2142,92049
91710,3411,2857,2857,91710,2142,2142,91710
91437,5867,2857,2857,91437,2142,2142,91437
91724,2990,2857,2857,91724,2142,2142,91724
91743,3774,2857,2857,91743,2142,2142,91743
91647,3113,2857,2857,91647,2142,2142,91647
92219,3781,2857,2857,92219,2142,2142,92219
92233,3639,2857,2857,92233,2142,2142,92233
91881,1980,2857,2857,91881,2142,2142,91881
