Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
47289,4,939,939,47289,309,309,47289
48439,38,939,939,48439,309,309,48439
49270,114,939,939,49270,309,309,49270
47723,64,939,939,47723,309,309,47723
48801,52,939,881,48801,309,288,48801
47834,26,939,939,47834,309,309,47834
50191,89,939,939,50191,309,309,50191
48328,53,939,939,48328,309,309,48328
48150,11,939,939,48150,309,309,48150
50516,114,939,939,50516,309,309,50516
47568,41,939,939,47568,309,309,47568
48870,11,939,939,48870,309,309,48870
49890,26,939,939,49890,309,309,49890
48683,38,939,939,48683,309,309,48683
48409,47,939,939,48409,309,309,48409
55627,11,939,925,55627,309,292,55627
47723,36,939,939,47723,309,309,47723
47643,218,939,939,47643,309,309,47643
47276,23,939,939,47276,309,309,47276
48385,15,939,939,48385,309,309,48385
47813,74,939,939,47813,309,309,47813
47566,29,939,939,47566,309,309,47566
47880,95,939,939,47880,309,309,47880
47824,12,939,939,47824,309,309,47824
48230,6,939,934,48230,309,309,48230
48076,102,939,927,48076,309,305,48076
52218,52,939,939,52218,309,309,52218
48163,71,939,931,48163,309,307,48163
47376,107,939,937,47376,309,309,47376
47881,24,939,939,47881,309,309,47881
