Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
87125,7236,2631,2631,87125,868,868,87125
87122,7699,2631,2631,87122,868,868,87122
87187,6793,2631,2631,87187,868,868,87187
86834,7470,2631,2631,86834,868,868,86834
87274,6603,2631,2631,87274,868,868,87274
86888,6116,2631,2631,86888,868,868,86888
87019,6432,2631,2631,87019,868,868,87019
87310,8243,2631,2631,87310,868,868,87310
87060,8005,2631,2631,87060,868,868,87060
87243,4693,2631,2631,87243,868,868,87243
86872,7638,2631,2631,86872,868,868,86872
87209,7622,2631,2631,87209,868,868,87209
86861,8643,2631,2631,86861,868,868,86861
86652,5830,2631,2631,86652,868,868,86652
86854,8155,2631,2631,86854,868,868,86854
86868,8208,2631,2631,86868,868,868,86868
87138,8241,2631,2631,87138,868,868,87138
86758,8442,2631,2631,86758,868,868,86758
87338,7301,2631,2631,87338,868,868,87338
87126,6490,2631,2631,87126,868,868,87126
86789,7638,2631,2631,86789,868,868,86789
87393,7638,2631,2631,87393,868,868,87393
87127,8040,2631,2631,87127,868,868,87127
87193,8861,2631,2631,87193,868,868,87193
86874,7437,2631,2631,86874,868,868,86874
86905,8241,2631,2631,86905,868,868,86905
87554,6958,2631,2631,87554,868,868,87554
86989,5121,2631,2631,86989,868,868,86989
87158,7035,2631,2631,87158,868,868,87158
87462,7035,2631,2631,87462,868,868,87462
