Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40636,151,62,62,40636,62,62,40636
40659,144,62,62,40659,62,62,40659
40672,138,62,62,40672,61,61,40672
40657,281,62,62,40657,61,61,40657
40836,169,62,62,40836,62,62,40836
40815,124,62,62,40815,62,62,40815
40611,179,62,62,40611,62,62,40611
40812,99,62,62,40812,62,62,40812
40560,105,62,62,40560,62,62,40560
40631,140,62,62,40631,62,62,40631
40481,127,62,62,40481,62,62,40481
41228,215,62,62,41228,62,62,41228
40911,512,62,62,40911,62,62,40911
40582,127,62,62,40582,62,62,40582
40531,106,62,62,40531,62,62,40531
40950,150,62,62,40950,62,62,40950
41038,159,62,62,41038,62,62,41038
40528,252,62,62,40528,61,61,40528
40575,230,62,62,40575,62,62,40575
40621,92,62,62,40621,62,62,40621
40530,130,62,62,40530,62,62,40530
41104,191,62,62,41104,62,62,41104
40579,195,62,62,40579,61,61,40579
40627,240,62,62,40627,62,62,40627
40600,519,62,62,40600,62,62,40600
41014,483,62,62,41014,61,61,41014
40789,165,62,62,40789,62,62,40789
40781,303,62,62,40781,62,62,40781
40824,91,62,62,40824,62,62,40824
40842,120,62,62,40842,62,62,40842
