Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40478,112,400,400,40478,100,100,40478
40485,149,400,400,40485,100,100,40485
40470,113,400,400,40470,100,100,40470
40573,121,400,400,40573,100,100,40573
40460,109,400,400,40460,100,100,40460
40523,136,400,400,40523,100,100,40523
40568,127,400,400,40568,100,100,40568
40483,129,400,400,40483,100,100,40483
40491,106,400,400,40491,100,100,40491
40524,132,400,400,40524,100,100,40524
40483,110,400,400,40483,100,100,40483
40483,147,400,400,40483,100,100,40483
40500,133,400,400,40500,100,100,40500
40541,101,400,400,40541,100,100,40541
40478,126,400,400,40478,100,100,40478
40516,109,400,400,40516,100,100,40516
40563,141,400,400,40563,100,100,40563
40524,191,400,400,40524,100,100,40524
40511,116,400,400,40511,100,100,40511
40574,110,400,400,40574,100,100,40574
40493,103,400,400,40493,100,100,40493
40506,165,400,400,40506,100,100,40506
40536,117,400,400,40536,100,100,40536
40571,156,400,400,40571,100,100,40571
40553,108,400,400,40553,100,100,40553
40519,154,400,400,40519,100,100,40519
40488,97,400,400,40488,100,100,40488
40529,126,400,400,40529,100,100,40529
40487,121,400,400,40487,100,100,40487
40528,152,400,400,40528,100,100,40528
