Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40503,98,333,333,40503,166,166,40503
40625,93,333,333,40625,166,166,40625
40516,153,333,333,40516,166,166,40516
40517,193,333,333,40517,166,166,40517
40575,157,333,333,40575,166,166,40575
40492,147,333,333,40492,166,166,40492
40466,150,333,333,40466,166,166,40466
40665,122,333,333,40665,166,166,40665
40533,106,333,333,40533,166,166,40533
40513,105,333,333,40513,166,166,40513
40519,90,333,333,40519,166,166,40519
40451,113,333,333,40451,166,166,40451
40511,113,333,333,40511,166,166,40511
40488,115,333,333,40488,166,166,40488
40526,135,333,333,40526,166,166,40526
40503,143,333,333,40503,166,166,40503
42368,134,333,333,42368,166,166,42368
40495,118,333,333,40495,166,166,40495
40478,120,333,333,40478,166,166,40478
40466,107,333,333,40466,166,166,40466
40498,128,333,333,40498,166,166,40498
40562,124,333,333,40562,166,166,40562
40516,133,333,333,40516,166,166,40516
40508,115,333,333,40508,166,166,40508
40473,97,333,333,40473,166,166,40473
40493,118,333,333,40493,166,166,40493
40520,105,333,333,40520,166,166,40520
40501,133,333,333,40501,166,166,40501
40546,126,333,333,40546,166,166,40546
40629,108,333,333,40629,166,166,40629
