Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,66,6666,5162,0,1333,1024,0
100000,92,6666,5287,0,1333,1037,0
100000,94,6666,4771,0,1333,923,0
100000,110,6666,4895,0,1333,983,0
100000,84,6666,4998,0,1333,996,0
100000,82,6666,5199,0,1333,1035,0
100000,69,6666,5134,0,1333,1028,0
100000,75,6666,4936,0,1333,977,0
100000,92,6666,5035,0,1333,1019,0
100000,97,6666,5156,0,1333,1030,0
100000,146,6666,4904,0,1333,980,0
100000,93,6666,4975,0,1333,972,0
100000,98,6666,5065,0,1333,1008,0
100000,87,6666,5007,0,1333,995,0
100000,88,6666,5213,0,1333,1039,0
100000,79,6666,4952,0,1333,1001,0
100000,70,6666,5278,0,1333,1051,0
100000,70,6666,5088,0,1333,1028,0
100000,86,6666,4981,0,1333,973,0
100000,93,6666,4969,0,1333,977,0
100000,89,6666,5072,0,1333,985,0
100000,101,6666,5126,0,1333,992,0
100000,80,6666,4969,0,1333,1001,0
100000,59,6666,5084,0,1333,1015,0
100000,86,6666,5111,0,1333,994,0
100000,83,6666,5044,0,1333,1002,0
100000,69,6666,5060,0,1333,1018,0
100000,68,6666,4938,0,1333,976,0
100000,83,6666,5061,0,1333,1007,0
100000,130,6666,5192,0,1333,1042,0
