Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40744,51,100,100,40744,25,25,40744
41174,215,99,99,41174,25,25,41174
40763,49,100,100,40763,25,25,40763
40998,115,100,100,40998,25,25,40998
40624,206,100,100,40624,25,25,40624
40546,89,100,100,40546,25,25,40546
40595,61,100,100,40595,25,25,40595
40782,82,100,100,40782,25,25,40782
40909,114,100,100,40909,25,25,40909
40829,185,100,100,40829,25,25,40829
40631,90,100,100,40631,25,25,40631
40683,257,100,100,40683,25,25,40683
40687,73,100,100,40687,25,25,40687
40674,128,100,100,40674,25,25,40674
40838,279,100,100,40838,25,25,40838
41176,162,100,100,41176,25,25,41176
40944,156,100,100,40944,25,25,40944
40696,96,99,99,40696,25,25,40696
40656,82,100,100,40656,24,24,40656
41040,60,100,100,41040,25,25,41040
41031,119,100,100,41031,23,23,41031
40588,117,100,100,40588,25,25,40588
40677,120,100,100,40677,25,25,40677
40762,63,100,100,40762,25,25,40762
40785,212,100,100,40785,25,25,40785
41082,232,99,99,41082,25,25,41082
40815,108,100,100,40815,25,25,40815
41154,91,100,100,41154,25,25,41154
40594,121,100,100,40594,25,25,40594
40563,137,100,100,40563,25,25,40563
