Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,3819,7777,1598,0,6221,1259,0
100000,4221,7777,1456,0,6221,1130,0
100000,3015,7777,1799,0,6221,1407,0
100000,3618,7777,1727,0,6221,1355,0
100000,3015,7777,1586,0,6221,1333,0
100000,3819,7777,1600,0,6221,1200,0
100000,3618,7777,1733,0,6221,1269,0
100000,3417,7777,1625,0,6221,1353,0
100000,3216,7777,1569,0,6221,1285,0
100000,3216,7777,1644,0,6221,1252,0
100000,4221,7777,1702,0,6221,1243,0
100000,3618,7777,1588,0,6221,1217,0
100000,3216,7777,1580,0,6221,1255,0
100000,2412,7777,1557,0,6221,1186,0
100000,3417,7777,1697,0,6221,1369,0
100000,3216,7777,1755,0,6221,1456,0
100000,3618,7777,1697,0,6221,1344,0
100000,2211,7777,1514,0,6221,1209,0
100000,3015,7777,1678,0,6221,1301,0
100000,2814,7777,1611,0,6221,1240,0
100000,3819,7777,1664,0,6221,1321,0
100000,4020,7777,1566,0,6221,1243,0
100000,2613,7777,1642,0,6221,1310,0
100000,3819,7777,1717,0,6221,1389,0
100000,3417,7777,1739,0,6221,1396,0
100000,4221,7777,1737,0,6221,1372,0
100000,3417,7777,1732,0,6221,1338,0
100000,3618,7777,1514,0,6221,1217,0
100000,3015,7777,1671,0,6221,1355,0
100000,2814,7777,1635,0,6221,1319,0
