Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40880,77,700,700,40880,175,175,40880
40919,66,700,700,40919,175,175,40919
40904,80,700,700,40904,175,175,40904
41038,95,700,700,41038,175,175,41038
40881,84,700,700,40881,175,175,40881
40924,81,700,700,40924,175,175,40924
40943,75,700,700,40943,175,175,40943
40895,79,700,700,40895,175,175,40895
40900,90,700,700,40900,175,175,40900
40861,75,700,700,40861,175,175,40861
40883,87,700,700,40883,175,175,40883
40916,89,700,700,40916,175,175,40916
40854,68,700,700,40854,175,175,40854
40893,86,700,700,40893,175,175,40893
40928,71,700,700,40928,175,175,40928
40884,79,700,700,40884,175,175,40884
40860,93,700,700,40860,175,175,40860
40900,70,700,700,40900,175,175,40900
40948,83,700,700,40948,175,175,40948
40900,76,700,700,40900,175,175,40900
40881,75,700,700,40881,175,175,40881
40896,81,700,700,40896,175,175,40896
40887,102,700,700,40887,175,175,40887
40953,83,700,700,40953,175,175,40953
40857,97,700,700,40857,175,175,40857
40887,72,700,700,40887,175,175,40887
41000,79,700,700,41000,175,175,41000
40958,94,700,700,40958,175,175,40958
40907,90,700,700,40907,175,175,40907
40845,79,700,700,40845,175,175,40845
