Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
84067,161,416,416,84067,83,83,84067
83937,151,416,416,83937,83,83,83937
83985,96,414,414,83985,83,83,83985
82667,175,415,415,82667,83,83,82667
82841,108,415,415,82841,83,83,82841
82576,202,416,416,82576,83,83,82576
83309,156,413,413,83309,83,83,83309
82781,143,415,415,82781,83,83,82781
85067,123,416,416,85067,83,83,85067
91246,136,416,416,91246,83,83,91246
82801,115,416,416,82801,83,83,82801
83101,116,415,415,83101,83,83,83101
83945,123,416,416,83945,83,83,83945
83445,166,416,416,83445,83,83,83445
83181,111,416,416,83181,83,83,83181
83566,103,416,416,83566,83,83,83566
83233,137,416,416,83233,83,83,83233
82787,127,416,416,82787,83,83,82787
82377,139,416,416,82377,83,83,82377
83523,124,415,415,83523,83,83,83523
84934,109,416,416,84934,83,83,84934
83191,111,416,416,83191,82,82,83191
82891,99,416,416,82891,83,83,82891
85256,126,415,415,85256,83,83,85256
84138,110,416,416,84138,83,83,84138
83080,115,415,415,83080,82,82,83080
83450,138,416,416,83450,83,83,83450
82989,124,414,414,82989,83,83,82989
84420,112,415,415,84420,83,83,84420
82952,125,415,415,82952,83,83,82952
