Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40273,12,83,27,0,41,17,0
40622,21,83,39,0,41,13,0
40310,29,83,31,0,41,11,0
40845,13,83,54,0,41,23,0
40160,48,83,29,0,40,10,0
40115,124,83,10,0,41,9,0
40237,142,83,30,0,41,11,0
42913,35,83,83,42913,41,38,0
40193,145,83,33,40193,41,9,0
40291,44,83,21,40291,41,8,0
40219,33,83,33,40219,41,16,0
40259,14,83,25,40259,41,12,0
40115,39,82,16,40115,41,3,0
40067,47,83,9,40067,41,6,0
40182,34,83,15,40182,41,6,0
40211,16,83,24,40211,41,5,0
40052,47,83,9,40052,41,6,0
40489,17,83,49,40489,41,20,0
41222,40,83,60,41222,41,19,0
42323,15,83,76,42323,41,35,0
40118,19,83,11,40118,41,3,0
40326,90,83,17,40326,41,8,0
40254,54,83,23,40254,41,16,0
40403,11,83,43,40403,41,15,0
40409,22,83,37,40409,41,18,0
40589,16,83,14,40589,41,8,0
40128,52,83,20,40128,41,6,0
40780,25,83,44,40780,41,17,0
40071,29,83,13,40071,41,6,0
40266,20,83,20,40266,41,6,0
