Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,73,1199,126,0,799,83,0
100000,63,1199,71,0,799,50,0
100000,111,1199,86,0,799,49,0
100000,59,1199,63,0,799,21,0
100000,127,1199,129,0,798,81,0
100000,120,1199,42,0,799,17,0
100000,85,1199,144,0,799,95,0
100000,101,1199,57,0,799,17,0
100000,149,1199,51,0,799,32,0
100000,77,1199,42,0,799,20,0
100000,226,1199,58,0,799,43,0
100000,57,1199,61,0,799,38,0
100000,372,1199,65,0,799,30,0
100000,115,1197,41,0,799,20,0
100000,103,1199,61,0,799,30,0
100000,134,1199,170,0,799,75,0
100000,44,1199,105,0,799,52,0
100000,205,1199,90,0,799,56,0
100000,108,1199,53,0,799,26,0
100000,129,1199,99,0,799,57,0
100000,55,1199,30,0,799,16,0
100000,131,1199,91,0,799,35,0
100000,81,1199,64,0,799,21,0
100000,78,1199,90,0,799,58,0
100000,64,1199,55,0,799,28,0
100000,112,1197,131,0,797,89,0
100000,63,1199,102,0,799,56,0
100000,52,1199,61,0,799,24,0
100000,72,1199,120,0,798,81,0
100000,45,1199,50,0,799,34,0
