Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
100000,2613,4571,1194,0,3428,893,0
100000,3417,4571,1121,0,3428,813,0
100000,4221,4571,982,0,3428,760,0
100000,3216,4571,1123,0,3428,870,0
100000,3217,4571,1116,0,3428,813,0
100000,3015,4571,1157,0,3428,842,0
100000,3216,4571,1324,0,3428,972,0
100000,3417,4571,1188,0,3428,898,0
100000,3015,4571,1449,0,3428,1051,0
100000,3417,4571,1257,0,3428,887,0
100000,3618,4571,1271,0,3428,920,0
100000,3819,4571,1338,0,3428,1003,0
100000,3216,4571,1361,0,3428,971,0
100000,2814,4571,1288,0,3428,983,0
100000,3417,4571,1290,0,3428,1002,0
100000,3819,4571,1193,0,3428,872,0
100000,3618,4571,1309,0,3428,1000,0
100000,3015,4571,1128,0,3428,805,0
100000,2814,4571,1233,0,3428,825,0
100000,2814,4571,1303,0,3428,935,0
100000,2814,4571,1387,0,3428,1025,0
100000,3618,4571,1162,0,3428,855,0
100000,2613,4571,1111,0,3428,872,0
100000,3637,4571,1274,0,3428,900,0
100000,3015,4571,1171,0,3428,864,0
100000,2211,4571,1336,0,3428,970,0
100000,3819,4571,1274,0,3428,912,0
100000,3015,4571,1209,0,3428,856,0
100000,3819,4571,1059,0,3428,746,0
100000,4824,4571,1107,0,3428,829,0
