Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
84448,155,298,298,84448,199,199,84448
85043,139,299,299,85043,198,198,85043
85396,157,299,299,85396,199,199,85396
84743,263,299,299,84743,199,199,84743
85958,229,299,299,85958,199,199,85958
86602,82,299,299,86602,199,199,86602
84524,116,299,299,84524,199,199,84524
85894,135,299,299,85894,199,199,85894
85261,123,298,298,85261,198,198,85261
84645,158,299,299,84645,199,199,84645
83659,94,299,299,83659,199,199,83659
86652,127,299,299,86652,199,199,86652
88442,70,299,299,88442,199,199,88442
84472,78,299,299,84472,199,199,84472
84317,230,299,299,84317,199,199,84317
84218,109,299,299,84218,199,199,84218
84001,64,299,299,84001,199,199,84001
86948,182,299,299,86948,199,199,86948
84743,204,299,299,84743,199,199,84743
84081,247,299,299,84081,199,199,84081
85421,174,299,299,85421,199,199,85421
86064,172,299,299,86064,199,199,86064
84153,141,299,299,84153,199,199,84153
84493,147,299,299,84493,199,199,84493
86041,116,299,299,86041,199,199,86041
85848,92,299,299,85848,199,199,85848
84515,221,299,299,84515,199,199,84515
85140,60,299,299,85140,199,199,85140
83476,222,299,299,83476,199,199,83476
84464,175,299,299,84464,199,199,84464
