Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40193,21,104,27,0,20,3,0
40015,6,104,2,0,20,0,0
40062,18,104,12,0,20,0,0
43946,40,103,103,43946,20,20,43946
40427,16,104,45,40427,20,10,40427
40160,18,104,20,40160,20,0,40160
40699,31,104,61,40699,20,10,40699
40046,9,104,10,40046,20,1,40046
40045,39,104,18,40045,20,2,40045
40494,64,103,39,40494,20,9,40494
41161,60,104,47,41161,20,9,41161
41309,46,104,52,41309,20,11,41309
40114,59,104,23,40114,20,4,40114
41079,44,104,71,41079,20,11,41079
40094,34,104,18,40094,20,1,40094
40430,27,101,29,40430,20,2,40430
40063,35,104,11,40063,20,4,40063
40071,7,104,11,40071,20,0,40071
40063,43,104,16,40063,20,0,40063
40067,67,103,11,40067,20,3,40067
40138,36,104,10,40138,20,1,40138
40153,25,104,26,40153,20,3,40153
40543,39,104,52,40543,20,7,40543
40223,119,104,17,40223,20,5,40223
40101,34,104,10,40101,20,2,40101
40570,10,104,51,40570,20,3,40570
40637,105,104,51,40637,20,9,40637
40069,18,104,11,40069,20,4,40069
40330,124,104,37,40330,20,3,40330
40041,14,104,5,40041,20,1,40041
