Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40613,62,69,69,40613,55,55,40613
40604,153,69,69,40604,55,55,40604
40526,85,69,69,40526,55,55,40526
41317,61,69,69,41317,55,55,41317
40444,104,69,69,40444,55,55,40444
40129,151,69,26,40129,55,24,40129
40646,97,69,69,40646,55,55,40646
40796,90,69,69,40796,55,55,40796
40657,129,69,69,40657,55,55,40657
40475,65,67,67,40475,55,55,40475
40799,61,69,69,40799,55,55,40799
40520,138,68,68,40520,55,55,40520
40796,139,69,69,40796,55,55,40796
41345,78,68,68,41345,55,55,41345
40566,79,69,69,40566,55,55,40566
40604,62,69,69,40604,55,55,40604
40497,80,69,69,40497,55,55,40497
40901,70,69,69,40901,54,54,40901
40613,270,69,69,40613,55,55,40613
40484,88,69,69,40484,53,53,40484
40633,87,69,69,40633,55,55,40633
40613,149,69,69,40613,55,55,40613
40487,68,69,69,40487,55,55,40487
40844,88,69,69,40844,55,55,40844
40600,53,69,69,40600,55,55,40600
41367,92,69,69,41367,55,55,41367
43648,117,69,69,43648,55,55,43648
40625,346,69,69,40625,55,55,40625
40493,188,69,69,40493,55,55,40493
40736,136,69,69,40736,55,55,40736
