Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
63427,6231,10000,10000,63427,10000,9998,0
64926,8416,10000,10000,64926,10000,9999,0
63950,7839,10000,10000,63950,10000,9999,0
63010,7061,10000,10000,63010,10000,9997,0
65903,8058,10000,10000,65903,10000,9999,0
64620,8442,10000,10000,64620,10000,9999,0
64710,6755,10000,10000,64710,10000,9998,0
65416,7848,10000,10000,65416,10000,10000,65416
63946,6474,10000,10000,63946,10000,9999,63946
63461,7640,10000,10000,63461,10000,9998,63461
65438,8552,10000,10000,65438,10000,9999,65438
63897,7437,10000,10000,63897,10000,9999,63897
64457,9049,10000,10000,64457,10000,10000,64457
64409,8698,10000,10000,64409,10000,9999,64409
66210,8877,10000,10000,66210,10000,9996,66210
63852,8481,10000,10000,63852,10000,9997,63852
64101,8655,10000,10000,64101,10000,9999,64101
64536,8333,10000,10000,64536,10000,10000,64536
65547,7670,10000,10000,65547,10000,10000,65547
63624,8262,10000,10000,63624,10000,9992,63624
64801,8802,10000,10000,64801,10000,9998,64801
63732,8643,10000,10000,63732,10000,10000,63732
62921,6834,10000,10000,62921,10000,9999,62921
64386,4824,10000,10000,64386,10000,9995,64386
63866,7035,10000,10000,63866,10000,9997,63866
64857,7890,10000,10000,64857,10000,10000,64857
64468,5454,10000,10000,64468,10000,10000,64468
64124,5629,10000,10000,64124,10000,9997,64124
65669,7236,10000,10000,65669,10000,9997,65669
65283,7277,10000,10000,65283,10000,9993,65283
