Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1152,67,583,583,1152,291,290,0
1189,56,583,583,1189,291,291,1189
1219,58,583,583,1219,291,290,1219
1129,52,583,583,1129,291,290,1129
1257,59,583,583,1257,291,288,1257
1155,82,583,583,1155,291,290,1155
1176,73,583,583,1176,291,291,1176
1191,59,583,583,1191,291,291,1191
1375,60,583,583,1375,291,291,1375
1175,74,583,583,1175,291,290,1175
1295,77,583,583,1295,291,290,1295
1146,65,583,583,1146,291,291,1146
1191,66,583,583,1191,291,290,1191
1229,65,583,583,1229,291,286,1229
1154,55,583,583,1154,291,291,1154
1258,58,583,583,1258,291,291,1258
1250,44,583,583,1250,291,291,1250
1180,71,583,583,1180,291,287,1180
1129,52,583,583,1129,291,290,1129
1231,52,583,583,1231,291,288,1231
1170,71,583,583,1170,291,290,1170
1233,69,583,583,1233,291,291,1233
1297,70,583,583,1297,291,291,1297
1265,76,583,583,1265,291,289,1265
1249,48,583,583,1249,291,289,1249
1209,60,583,583,1209,291,290,1209
1211,105,583,583,1211,291,290,1211
1355,77,583,583,1355,291,289,1355
1130,56,583,583,1130,291,285,1130
1173,59,583,583,1173,291,291,1173
