Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
3195,256,375,375,3195,123,121,0
4459,199,375,375,4459,123,123,4459
4653,111,375,375,4653,123,122,4653
4094,113,375,375,4094,123,123,4094
4621,246,375,375,4621,123,123,4621
4903,150,375,375,4903,123,123,4903
4042,194,375,375,4042,123,122,4042
3462,138,375,375,3462,123,123,3462
3168,199,375,375,3168,123,123,3168
3559,170,375,375,3559,123,122,3559
4373,131,375,375,4373,123,123,4373
3900,196,375,375,3900,123,123,3900
5357,140,375,375,5357,123,122,5357
2780,160,375,375,2780,123,122,2780
5295,187,375,375,5295,123,123,5295
5240,158,375,375,5240,123,123,5240
3006,148,375,375,3006,123,123,3006
5370,187,375,375,5370,123,123,5370
3494,169,375,375,3494,123,123,3494
3631,176,375,375,3631,123,123,3631
9843,156,375,375,9843,123,122,9843
3606,294,375,375,3606,123,123,3606
4385,120,375,375,4385,123,123,4385
3191,155,375,375,3191,123,123,3191
4416,287,375,375,4416,123,122,4416
4258,226,375,375,4258,123,122,4258
4661,181,375,375,4661,123,123,4661
3279,130,375,375,3279,123,123,3279
3922,213,375,375,3922,123,123,3922
3865,168,375,375,3865,123,123,3865
