Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
69615,65,11200,11200,69615,2800,2799,0
71768,79,11200,11200,71768,2800,2800,71768
68320,71,11200,11200,68320,2800,2800,68320
68343,50,11200,11200,68343,2800,2800,68343
85787,74,11200,11200,85787,2800,2800,85787
82520,109,11200,11200,82520,2800,2800,82520
65507,48,11200,11200,65507,2800,2799,65507
68420,75,11200,11200,68420,2800,2800,68420
71508,76,11200,11200,71508,2800,2800,71508
71965,113,11200,11200,71965,2800,2800,71965
72309,78,11200,11200,72309,2800,2800,72309
76537,55,11200,11200,76537,2800,2800,76537
77983,81,11200,11200,77983,2800,2800,77983
70982,67,11200,11200,70982,2800,2800,70982
77517,55,11200,11200,77517,2800,2800,77517
70722,112,11200,11200,70722,2800,2800,70722
71412,61,11200,11200,71412,2800,2800,71412
69557,129,11200,11200,69557,2800,2799,69557
70590,67,11200,11200,70590,2800,2800,70590
67993,75,11200,11200,67993,2800,2800,67993
93114,86,11200,11200,93114,2800,2800,93114
70702,82,11200,11200,70702,2800,2800,70702
69940,222,11200,11200,69940,2800,2799,69940
72365,73,11200,11200,72365,2800,2800,72365
69614,58,11200,11200,69614,2800,2800,69614
70351,51,11200,11200,70351,2800,2799,70351
68229,65,11200,11200,68229,2800,2800,68229
63532,95,11200,11200,63532,2800,2800,63532
74894,87,11200,11200,74894,2800,2799,74894
125725,58,11200,11200,125725,2800,2800,125725
