Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1916,2308,729,729,1916,145,145,1916
1823,833,729,729,1823,145,144,1823
1819,590,729,729,1819,145,145,1819
1992,1256,729,729,1992,145,144,1992
1819,832,729,729,1819,145,145,1819
1851,695,729,729,1851,145,144,1851
1897,788,729,729,1897,145,144,1897
1950,685,729,729,1950,145,145,1950
1931,1286,729,729,1931,145,145,1931
1899,1121,729,729,1899,145,145,1899
1962,1449,729,729,1962,145,145,1962
1885,1094,729,729,1885,145,145,1885
1836,1117,729,729,1836,145,144,1836
1936,1869,729,729,1936,145,145,1936
2072,1811,729,729,2072,145,145,2072
1807,893,729,729,1807,145,145,1807
1918,816,729,729,1918,145,145,1918
1936,1450,729,729,1936,145,144,1936
1968,1443,729,729,1968,145,145,1968
1958,1723,729,729,1958,145,145,1958
1931,953,729,729,1931,145,145,1931
1953,636,729,729,1953,145,145,1953
1932,1127,729,729,1932,145,145,1932
1968,1987,729,729,1968,145,145,1968
1803,1084,729,729,1803,145,144,1803
1878,995,729,729,1878,145,144,1878
1943,773,729,729,1943,145,145,1943
1779,944,729,729,1779,145,145,1779
1880,901,729,729,1880,145,144,1880
1858,872,729,729,1858,145,145,1858
