Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
200000,1683,11428,7861,0,8571,5566,0
200000,4399,11428,7429,0,8571,5198,0
200000,2818,11428,7526,0,8571,5249,0
146468,5230,11428,3540,0,8571,2481,0
89689,4803,11428,700,0,8571,464,0
200000,1133,11428,7472,0,8571,5166,0
200000,3203,11428,7745,0,8571,5532,0
200000,1238,11428,6756,0,8571,4660,0
200000,1613,11428,7370,0,8571,5209,0
200000,2843,11428,7508,0,8571,5474,0
85497,1782,11428,644,0,8571,418,0
200000,2180,11428,7534,0,8571,5379,0
85958,1507,11428,682,0,8571,389,0
200000,2691,11428,7439,0,8571,5310,0
200000,3040,11428,8188,0,8571,5753,0
200000,2442,11428,7641,0,8571,5504,0
200000,2358,11428,7431,0,8571,5288,0
200000,1542,11428,7794,0,8571,5581,0
200000,1427,11428,7284,0,8571,5151,0
200000,1992,11428,6641,0,8571,4650,0
200000,2657,11428,7149,0,8571,4912,0
89739,610,11428,866,0,8571,575,0
200000,1758,11428,7521,0,8571,5360,0
200000,1666,11428,7339,0,8571,5093,0
200000,2020,11428,7433,0,8571,5281,0
86072,705,11428,630,0,8571,461,0
200000,1700,11428,8031,0,8571,5677,0
116804,1103,11428,2048,0,8571,1372,0
97904,1390,11428,952,0,8571,644,0
200000,1074,11428,5633,0,8571,3915,0
