Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
40357,88,375,15,0,123,3,0
40923,23,375,45,0,123,7,0
40054,13,375,17,0,123,3,0
40256,20,375,22,0,123,6,0
40302,35,375,20,0,123,9,0
40238,14,375,20,0,123,5,0
40081,40,375,10,0,123,1,0
40137,20,375,18,0,123,2,0
40038,476,375,7,0,123,1,0
40461,1809,375,20,0,123,5,0
40167,18,375,30,0,123,3,0
40675,27,375,48,0,123,10,0
40273,277,375,25,0,123,6,0
40422,89,375,41,0,123,9,0
40219,238,375,10,0,123,4,0
40144,30,375,15,0,123,3,0
40203,37,375,25,0,123,8,0
40089,28,375,23,0,123,3,0
40481,73,375,17,0,123,8,0
40668,19,375,44,0,123,7,0
40645,33,375,47,0,123,9,0
40107,14,375,11,0,123,1,0
40122,144,375,13,0,123,2,0
40305,404,375,12,0,123,1,0
40123,4,375,13,0,123,0,0
40057,28,375,8,0,123,3,0
40065,36,375,12,0,123,1,0
40227,83,375,31,0,123,6,0
40133,100,375,23,0,123,6,0
40328,1031,375,10,0,123,5,0
