Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
41468,60,416,84,0,83,22,0
41462,63,416,118,0,83,12,0
41671,89,416,111,0,83,21,0
41735,78,416,191,0,83,34,0
41348,62,416,91,0,83,12,0
24543,46,416,416,24543,83,82,0
40204,33,416,39,40204,83,9,0
42375,47,416,184,42375,83,29,0
40326,30,416,53,40326,82,4,0
41234,36,416,85,41234,83,16,0
43801,72,416,178,43801,83,32,0
40824,100,416,125,40824,83,17,0
44142,121,416,143,44142,83,27,0
40745,62,416,114,40745,83,20,0
41656,68,416,139,41656,82,28,0
41048,64,416,102,41048,82,18,0
44151,78,416,192,44151,83,34,0
41153,88,416,116,41153,83,21,0
40706,77,416,83,40706,83,13,0
40385,108,416,57,40385,83,7,0
42284,37,416,152,42284,83,21,0
40704,122,416,64,40704,83,12,0
40337,71,415,46,40337,83,3,0
42144,58,416,115,42144,83,29,0
51830,85,416,266,51830,83,58,0
40210,53,416,27,40210,83,6,0
51430,71,416,329,51430,82,55,0
43609,79,416,164,43609,83,30,0
46153,34,416,265,46153,83,44,0
87474,140,416,359,87474,83,75,0
