Itterations,totalWait,tPlaceGold,tForageGold,ittGoldFinish,tPlaceRock,tForageRock,ittRockFinish
1418,44,333,333,1418,166,166,1418
1420,45,333,333,1420,166,166,1420
1269,41,333,333,1269,166,165,1269
1463,56,333,333,1463,166,164,1463
1277,47,333,333,1277,166,164,1277
1376,40,333,333,1376,166,165,1376
1400,42,333,333,1400,166,166,1400
1237,23,333,333,1237,166,165,1237
1363,60,333,333,1363,166,166,1363
1389,41,333,333,1389,166,163,1389
1287,34,333,333,1287,166,163,1287
5305,27,333,333,5305,166,166,5305
1698,36,333,333,1698,166,165,1698
1447,46,333,333,1447,166,166,1447
1417,42,333,333,1417,166,166,1417
1358,41,333,333,1358,166,166,1358
1402,44,333,333,1402,166,165,1402
1658,86,333,333,1658,166,164,1658
1243,36,333,333,1243,166,166,1243
1470,59,333,333,1470,166,166,1470
1315,58,333,333,1315,166,165,1315
1327,52,333,333,1327,166,164,1327
1323,66,333,333,1323,166,166,1323
1520,67,333,333,1520,166,166,1520
1381,42,333,333,1381,166,166,1381
1264,63,333,333,1264,166,166,1264
1216,33,333,333,1216,166,166,1216
1326,54,333,333,1326,166,161,1326
1535,28,333,333,1535,166,164,1535
2106,41,333,333,2106,166,165,2106
